id,timestamp,direction,src_ip,dst_ip,src_port,dst_port,protocol,src_mac,dst_mac,iface,packet_len,ip_ttl,ip_tos,tcp_flags,dns_qname,dns_answer_ip,tls_sni,ndpi_master_proto,ndpi_app_proto,ndpi_category,dst_geo_country,dst_geo_city,decision_action,decision_rule_id
106,2025-12-07T15:00:03.693625,outbound,10.20.0.105,34.49.51.44,37418,443,tcp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,1975,64,,,,,normandy.cdn.mozilla.net,Unknown,TLS,Web,US,Kansas City,allow,
107,2025-12-07T15:00:03.698302,inbound,34.49.51.44,10.20.0.105,443,37418,tcp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,1304,123,,,,,,Unknown,TLS,Web,,,allow,
108,2025-12-07T15:00:03.703830,outbound,10.20.0.105,151.101.65.91,38972,443,tcp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,278,64,,,,,services.addons.mozilla.org,Unknown,TLS,Web,US,,allow,
109,2025-12-07T15:00:03.737133,outbound,10.20.0.105,35.190.72.216,35754,443,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,1294,64,,,,,,QUIC,Google,Web,US,,allow,
110,2025-12-07T15:00:03.744141,inbound,151.101.65.91,10.20.0.105,443,38972,tcp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,1304,57,,,,,,Unknown,TLS,Web,,,allow,
111,2025-12-07T15:00:03.748362,outbound,10.20.0.105,151.101.193.91,46288,443,tcp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,267,64,,,,,aus5.mozilla.org,Unknown,TLS,Web,US,,allow,
112,2025-12-07T15:00:03.754011,outbound,10.20.0.105,151.101.193.91,46286,443,tcp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,267,64,,,,,aus5.mozilla.org,Unknown,TLS,Web,US,,allow,
113,2025-12-07T15:00:03.773365,inbound,151.101.193.91,10.20.0.105,443,46286,tcp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,1304,59,64,,,,,Unknown,TLS,Web,,,allow,
114,2025-12-07T15:00:03.777148,inbound,151.101.193.91,10.20.0.105,443,46288,tcp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,1304,59,64,,,,,Unknown,TLS,Web,,,allow,
115,2025-12-07T15:00:13.933309,outbound,10.20.0.105,10.20.0.1,43387,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,80,64,,,,,,Unknown,DNS,Network,,,allow,
116,2025-12-07T15:00:13.937296,outbound,10.20.0.1,10.20.0.105,53,43387,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,213,64,,,,,,Unknown,DNS,Network,,,allow,
117,2025-12-07T15:00:13.941317,outbound,10.20.0.105,128.31.0.62,41920,443,tcp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,583,64,,,,,appstream.debian.org,Unknown,TLS,Web,US,,allow,
118,2025-12-07T15:00:13.947469,inbound,128.31.0.62,10.20.0.105,443,41920,tcp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,1304,50,,,,,,Unknown,TLS,Web,,,allow,
119,2025-12-07T15:00:21.103592,outbound,10.20.0.105,10.20.0.1,57624,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,102,64,,,,,,Unknown,DNS,Network,,,allow,
120,2025-12-07T15:00:21.108493,outbound,10.20.0.1,10.20.0.105,53,57624,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,160,64,,,,,,Unknown,DNS,Network,,,allow,
121,2025-12-07T15:00:21.112731,outbound,10.20.0.105,10.20.0.1,42636,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,101,64,,,,,,Unknown,DNS,Network,,,allow,
122,2025-12-07T15:00:21.122543,outbound,10.20.0.1,10.20.0.105,53,42636,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,164,64,,,,,,Unknown,DNS,Network,,,allow,
123,2025-12-07T15:00:21.126697,outbound,10.20.0.105,10.20.0.1,36510,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,97,64,,,,,,Unknown,DNS,Network,,,allow,
124,2025-12-07T15:00:21.130483,outbound,10.20.0.1,10.20.0.105,53,36510,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,221,64,,,,,,Unknown,DNS,Network,,,allow,
125,2025-12-07T15:00:21.140416,outbound,10.20.0.105,10.20.0.1,39152,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,98,64,,,,,,Unknown,DNS,Network,,,allow,
126,2025-12-07T15:00:21.144130,outbound,10.20.0.1,10.20.0.105,53,39152,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,239,64,,,,,,Unknown,DNS,Network,,,allow,
127,2025-12-07T15:00:21.147397,outbound,10.20.0.105,10.20.0.1,40911,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,116,64,,,,,,Unknown,DNS,Network,,,allow,
128,2025-12-07T15:00:21.150100,outbound,10.20.0.1,10.20.0.105,53,40911,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,185,64,,,,,,Unknown,DNS,Network,,,allow,
129,2025-12-07T15:00:21.154815,outbound,10.20.0.105,10.20.0.1,35881,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,94,64,,,,,,Unknown,DNS,Network,,,allow,
130,2025-12-07T15:00:21.163078,outbound,10.20.0.1,10.20.0.105,53,35881,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,97,64,,,,,,Unknown,DNS,Network,,,allow,
131,2025-12-07T15:00:21.166022,outbound,10.20.0.105,10.20.0.1,54259,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,104,64,,,,,,Unknown,DNS,Network,,,allow,
132,2025-12-07T15:00:21.168672,outbound,10.20.0.1,10.20.0.105,53,54259,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,209,64,,,,,,Unknown,DNS,Network,,,allow,
133,2025-12-07T15:00:21.171675,outbound,10.20.0.105,10.20.0.1,53000,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,73,64,,,,,,Unknown,DNS,Network,,,allow,
134,2025-12-07T15:00:21.174483,outbound,10.20.0.1,10.20.0.105,53,53000,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,101,64,,,,,,Unknown,DNS,Network,,,allow,
135,2025-12-07T15:00:22.181995,outbound,10.20.0.105,66.241.125.232,57170,80,tcp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,191,64,,,,,,Unknown,HTTP,Web,US,,allow,
136,2025-12-07T15:00:22.187696,outbound,10.20.0.105,10.20.0.1,53798,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,75,64,,,,,,Unknown,DNS,Network,,,allow,
137,2025-12-07T15:00:22.191315,outbound,10.20.0.1,10.20.0.105,53,53798,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,107,64,,,,,,Unknown,DNS,Network,,,allow,
138,2025-12-07T15:00:22.195173,outbound,10.20.0.105,35.157.26.135,47246,443,tcp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,1641,64,,,,,letsencrypt.org,TLS,AmazonAWS,Cloud,DE,Frankfurt am Main,allow,
139,2025-12-07T15:00:22.197827,inbound,35.157.26.135,10.20.0.105,443,47246,tcp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,1294,55,64,,,,,TLS,AmazonAWS,Cloud,,,allow,
140,2025-12-07T15:00:22.200756,outbound,10.20.0.105,10.20.0.1,33145,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,75,64,,,,,,Unknown,DNS,Network,,,allow,
141,2025-12-07T15:00:22.204610,outbound,10.20.0.1,10.20.0.105,53,33145,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,228,64,,,,,,Unknown,DNS,Network,,,allow,
142,2025-12-07T15:00:22.207907,outbound,10.20.0.105,151.101.3.19,39252,443,tcp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,1641,64,,,,,www.mozilla.org,Unknown,TLS,Web,US,,allow,
143,2025-12-07T15:00:22.214329,inbound,151.101.3.19,10.20.0.105,443,39252,tcp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,1304,59,64,,,,,Unknown,TLS,Web,,,allow,
144,2025-12-07T15:00:22.217482,outbound,10.20.0.105,10.20.0.1,35988,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,74,64,,,,,,Unknown,DNS,Network,,,allow,
145,2025-12-07T15:00:22.220633,outbound,10.20.0.1,10.20.0.105,53,35988,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,188,64,,,,,,Unknown,DNS,Network,,,allow,
146,2025-12-07T15:00:22.224414,outbound,10.20.0.105,151.101.65.176,39088,443,tcp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,1640,64,,,,,cdn.kernel.org,Unknown,TLS,Web,US,,allow,
147,2025-12-07T15:00:22.227616,inbound,151.101.65.176,10.20.0.105,443,39088,tcp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,1304,57,,,,,,Unknown,TLS,Web,,,allow,
148,2025-12-07T15:00:23.151000,outbound,10.20.0.105,10.20.0.1,60187,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,75,64,,,,,,Unknown,DNS,Network,,,allow,
149,2025-12-07T15:00:23.155717,outbound,10.20.0.1,10.20.0.105,53,60187,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,180,64,,,,,,Unknown,DNS,Network,,,allow,
150,2025-12-07T15:00:23.160420,outbound,10.20.0.105,151.101.3.19,39268,443,tcp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,281,64,,,,,www.mozilla.org,Unknown,TLS,Web,US,,allow,
151,2025-12-07T15:00:23.164376,inbound,151.101.3.19,10.20.0.105,443,39268,tcp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,1304,57,,,,,,Unknown,TLS,Web,,,allow,
152,2025-12-07T15:00:23.168484,outbound,10.20.0.105,10.20.0.1,50918,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,73,64,,,,,,DNS,Wikipedia,Web,,,allow,
153,2025-12-07T15:00:23.173097,outbound,10.20.0.1,10.20.0.105,53,50918,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,101,64,,,,,,DNS,Wikipedia,Web,,,allow,
154,2025-12-07T15:00:23.233469,outbound,10.20.0.105,185.15.59.224,50478,443,tcp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,1548,64,,,,,wikipedia.org,TLS,Wikipedia,Web,US,,allow,
155,2025-12-07T15:00:23.238522,inbound,185.15.59.224,10.20.0.105,443,50478,tcp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,1304,58,64,,,,,Unknown,TLS,Web,,,allow,
156,2025-12-07T15:00:25.197582,outbound,10.20.0.105,10.20.0.1,50951,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,73,64,,,,,,DNS,Twitter,SocialNetwork,,,allow,
157,2025-12-07T15:00:25.201698,outbound,10.20.0.1,10.20.0.105,53,50951,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,151,64,,,,,,DNS,Twitter,SocialNetwork,,,allow,
158,2025-12-07T15:00:25.206170,outbound,10.20.0.105,104.18.39.59,39498,443,tcp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,583,64,,,,,abs.twimg.com,TLS,Twitter,SocialNetwork,,,allow,
159,2025-12-07T15:00:25.210294,inbound,104.18.39.59,10.20.0.105,443,39498,tcp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,1304,60,,,,,,TLS,Cloudflare,Web,,,allow,
160,2025-12-07T15:00:26.221103,outbound,10.20.0.105,10.20.0.1,,,icmp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,98,64,,,,,,Unknown,ICMP,Network,,,allow,
161,2025-12-07T15:00:26.225389,outbound,10.20.0.1,10.20.0.105,,,icmp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,98,64,,,,,,Unknown,ICMP,Network,,,allow,
162,2025-12-07T15:00:28.268850,outbound,10.20.0.105,10.20.0.1,38158,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,102,64,,,,,,Unknown,DNS,Network,,,allow,
163,2025-12-07T15:00:28.272707,outbound,10.20.0.1,10.20.0.105,53,38158,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,160,64,,,,,,Unknown,DNS,Network,,,allow,
164,2025-12-07T15:00:28.276087,outbound,10.20.0.105,10.20.0.1,48913,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,101,64,,,,,,Unknown,DNS,Network,,,allow,
165,2025-12-07T15:00:28.285612,outbound,10.20.0.1,10.20.0.105,53,48913,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,225,64,,,,,,Unknown,DNS,Network,,,allow,
166,2025-12-07T15:00:28.290217,outbound,10.20.0.105,10.20.0.1,52996,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,97,64,,,,,,Unknown,DNS,Network,,,allow,
167,2025-12-07T15:00:28.294805,outbound,10.20.0.1,10.20.0.105,53,52996,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,160,64,,,,,,Unknown,DNS,Network,,,allow,
168,2025-12-07T15:00:28.299423,outbound,10.20.0.105,10.20.0.1,37810,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,98,64,,,,,,Unknown,DNS,Network,,,allow,
169,2025-12-07T15:00:28.308772,outbound,10.20.0.1,10.20.0.105,53,37810,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,239,64,,,,,,Unknown,DNS,Network,,,allow,
170,2025-12-07T15:00:28.311717,outbound,10.20.0.105,10.20.0.1,40223,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,116,64,,,,,,Unknown,DNS,Network,,,allow,
171,2025-12-07T15:00:28.315266,outbound,10.20.0.1,10.20.0.105,53,40223,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,207,64,,,,,,Unknown,DNS,Network,,,allow,
172,2025-12-07T15:00:28.317737,outbound,10.20.0.105,10.20.0.1,42054,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,94,64,,,,,,Unknown,DNS,Network,,,allow,
173,2025-12-07T15:00:28.320064,outbound,10.20.0.1,10.20.0.105,53,42054,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,97,64,,,,,,Unknown,DNS,Network,,,allow,
174,2025-12-07T15:00:28.322367,outbound,10.20.0.105,10.20.0.1,37736,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,104,64,,,,,,Unknown,DNS,Network,,,allow,
175,2025-12-07T15:00:28.325084,outbound,10.20.0.1,10.20.0.105,53,37736,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,168,64,,,,,,Unknown,DNS,Network,,,allow,
176,2025-12-07T15:00:28.328384,outbound,10.20.0.105,10.20.0.1,36949,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,71,64,,,,,,Unknown,DNS,Network,,,allow,
177,2025-12-07T15:00:28.331038,outbound,10.20.0.1,10.20.0.105,53,36949,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,167,64,,,,,,Unknown,DNS,Network,,,allow,
178,2025-12-07T15:00:28.352723,outbound,10.20.0.105,23.215.0.136,57098,80,tcp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,196,64,,,,,,Unknown,HTTP,Web,US,Ashburn,allow,
179,2025-12-07T15:00:28.367564,outbound,10.20.0.105,10.20.0.1,35306,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,75,64,,,,,,Unknown,DNS,Network,,,allow,
180,2025-12-07T15:00:29.293423,outbound,10.20.0.1,10.20.0.105,53,35306,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,103,64,,,,,,Unknown,DNS,Network,,,allow,
181,2025-12-07T15:00:29.298353,outbound,10.20.0.105,34.49.79.89,33266,443,tcp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,1641,64,,,,,www.openssl.org,Unknown,TLS,Web,US,Kansas City,allow,
182,2025-12-07T15:00:29.311900,inbound,34.49.79.89,10.20.0.105,443,33266,tcp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,1304,123,,,,,,Unknown,TLS,Web,,,allow,
183,2025-12-07T15:00:29.316803,outbound,10.20.0.105,10.20.0.1,34082,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,75,64,,,,,,Unknown,DNS,Network,,,allow,
184,2025-12-07T15:00:29.322054,outbound,10.20.0.1,10.20.0.105,53,34082,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,180,64,,,,,,Unknown,DNS,Network,,,allow,
185,2025-12-07T15:00:29.327800,outbound,10.20.0.105,151.101.67.19,54502,443,tcp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,1641,64,,,,,www.mozilla.org,Unknown,TLS,Web,US,,allow,
186,2025-12-07T15:00:29.333180,inbound,151.101.67.19,10.20.0.105,443,54502,tcp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,1304,59,64,,,,,Unknown,TLS,Web,,,allow,
187,2025-12-07T15:00:29.336851,outbound,10.20.0.105,10.20.0.1,41280,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,73,64,,,,,,Unknown,DNS,Network,,,allow,
188,2025-12-07T15:00:29.339932,outbound,10.20.0.1,10.20.0.105,53,41280,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,89,64,,,,,,Unknown,DNS,Network,,,allow,
189,2025-12-07T15:00:29.359457,outbound,10.20.0.105,66.241.125.232,52780,443,tcp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,1639,64,,,,,httpbingo.org,Unknown,TLS,Web,US,,allow,
190,2025-12-07T15:00:29.363499,inbound,66.241.125.232,10.20.0.105,443,52780,tcp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,193,59,,,,,,Unknown,TLS,Web,,,allow,
191,2025-12-07T15:00:31.341156,outbound,10.20.0.105,10.20.0.1,32901,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,101,64,,,,,,Unknown,DNS,Network,,,allow,
192,2025-12-07T15:00:31.345803,outbound,10.20.0.1,10.20.0.105,53,32901,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,159,64,,,,,,Unknown,DNS,Network,,,allow,
193,2025-12-07T15:00:31.350275,outbound,10.20.0.105,10.20.0.1,60541,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,101,64,,,,,,Unknown,DNS,Network,,,allow,
194,2025-12-07T15:00:31.354320,outbound,10.20.0.1,10.20.0.105,53,60541,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,164,64,,,,,,Unknown,DNS,Network,,,allow,
195,2025-12-07T15:00:31.360671,outbound,10.20.0.105,10.20.0.1,46100,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,97,64,,,,,,Unknown,DNS,Network,,,allow,
196,2025-12-07T15:00:31.365237,outbound,10.20.0.1,10.20.0.105,53,46100,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,221,64,,,,,,Unknown,DNS,Network,,,allow,
197,2025-12-07T15:00:31.368893,outbound,10.20.0.105,10.20.0.1,46792,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,98,64,,,,,,Unknown,DNS,Network,,,allow,
198,2025-12-07T15:00:31.372433,outbound,10.20.0.1,10.20.0.105,53,46792,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,239,64,,,,,,Unknown,DNS,Network,,,allow,
199,2025-12-07T15:00:31.376732,outbound,10.20.0.105,10.20.0.1,48670,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,116,64,,,,,,Unknown,DNS,Network,,,allow,
200,2025-12-07T15:00:31.380186,outbound,10.20.0.1,10.20.0.105,53,48670,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,207,64,,,,,,Unknown,DNS,Network,,,allow,
201,2025-12-07T15:00:31.383658,outbound,10.20.0.105,10.20.0.1,38490,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,94,64,,,,,,Unknown,DNS,Network,,,allow,
202,2025-12-07T15:00:31.387923,outbound,10.20.0.1,10.20.0.105,53,38490,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,97,64,,,,,,Unknown,DNS,Network,,,allow,
203,2025-12-07T15:00:31.391554,outbound,10.20.0.105,10.20.0.1,56105,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,104,64,,,,,,Unknown,DNS,Network,,,allow,
204,2025-12-07T15:00:31.394687,outbound,10.20.0.1,10.20.0.105,53,56105,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,168,64,,,,,,Unknown,DNS,Network,,,allow,
205,2025-12-07T15:00:31.397785,outbound,10.20.0.105,10.20.0.1,45024,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,72,64,,,,,,Unknown,DNS,Network,,,allow,
206,2025-12-07T15:00:31.400922,outbound,10.20.0.1,10.20.0.105,53,45024,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,120,64,,,,,,Unknown,DNS,Network,,,allow,
207,2025-12-07T15:00:31.466541,outbound,10.20.0.105,192.0.46.8,48868,80,tcp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,203,64,,,,,,Unknown,HTTP,Web,US,,allow,
208,2025-12-07T15:00:31.471428,outbound,10.20.0.105,10.20.0.1,51688,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,76,64,,,,,,Unknown,DNS,Network,,,allow,
209,2025-12-07T15:00:31.475307,outbound,10.20.0.1,10.20.0.105,53,51688,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,92,64,,,,,,Unknown,DNS,Network,,,allow,
210,2025-12-07T15:00:31.478775,outbound,10.20.0.105,151.101.2.132,35422,443,tcp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,1642,64,,,,,kafka.apache.org,Unknown,TLS,Web,US,,allow,
211,2025-12-07T15:00:31.483618,inbound,151.101.2.132,10.20.0.105,443,35422,tcp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,1304,59,64,,,,,Unknown,TLS,Web,,,allow,
212,2025-12-07T15:00:32.365155,outbound,10.20.0.105,10.20.0.1,40722,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,75,64,,,,,,Unknown,DNS,Network,,,allow,
213,2025-12-07T15:00:32.369301,outbound,10.20.0.1,10.20.0.105,53,40722,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,180,64,,,,,,Unknown,DNS,Network,,,allow,
214,2025-12-07T15:00:32.373382,outbound,10.20.0.105,151.101.195.19,53194,443,tcp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,1641,64,,,,,www.mozilla.org,Unknown,TLS,Web,US,,allow,
215,2025-12-07T15:00:32.390585,inbound,151.101.195.19,10.20.0.105,443,53194,tcp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,1304,59,64,,,,,Unknown,TLS,Web,,,allow,
216,2025-12-07T15:00:32.396298,outbound,10.20.0.105,10.20.0.1,59728,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,71,64,,,,,,Unknown,DNS,Network,,,allow,
217,2025-12-07T15:00:32.400212,outbound,10.20.0.190,10.20.0.1,40200,53,udp,bc:24:11:cc:c4:d0,bc:24:11:e4:6f:c6,,80,64,,,,,,Unknown,DNS,Network,,,allow,
218,2025-12-07T15:00:32.404396,outbound,10.20.0.1,10.20.0.190,53,40200,udp,bc:24:11:e4:6f:c6,bc:24:11:cc:c4:d0,,175,64,,,,,,Unknown,DNS,Network,,,allow,
219,2025-12-07T15:00:32.408326,outbound,10.20.0.1,10.20.0.105,53,59728,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,153,64,,,,,,Unknown,DNS,Network,,,allow,
220,2025-12-07T15:00:32.587188,outbound,10.20.0.105,52.205.123.206,39990,443,tcp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,1637,64,,,,,httpbin.org,TLS,AmazonAWS,Cloud,US,Ashburn,allow,
221,2025-12-07T15:00:32.592409,inbound,52.205.123.206,10.20.0.105,443,39990,tcp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,1304,244,,,,,,TLS,AmazonAWS,Cloud,,,allow,
222,2025-12-07T15:00:32.994122,outbound,10.20.0.105,10.20.0.1,44066,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,78,64,,,,,,Unknown,DNS,Network,,,allow,
223,2025-12-07T15:00:32.997609,outbound,10.20.0.1,10.20.0.105,53,44066,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,110,64,,,,,,Unknown,DNS,Network,,,allow,
224,2025-12-07T15:00:33.001220,outbound,10.20.0.105,104.18.20.81,55758,443,tcp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,1644,64,,,,,www.rfc-editor.org,TLS,Cloudflare,Web,,,allow,
225,2025-12-07T15:00:33.013161,inbound,104.18.20.81,10.20.0.105,443,55758,tcp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,1304,59,64,,,,,TLS,Cloudflare,Web,,,allow,
226,2025-12-07T15:00:33.016892,outbound,10.20.0.105,10.20.0.1,53994,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,78,64,,,,,,Unknown,DNS,Network,,,allow,
227,2025-12-07T15:00:33.020259,outbound,10.20.0.1,10.20.0.105,53,53994,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,110,64,,,,,,Unknown,DNS,Network,,,allow,
228,2025-12-07T15:00:33.024528,outbound,10.20.0.105,104.18.20.81,55772,443,tcp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,1644,64,,,,,www.rfc-editor.org,TLS,Cloudflare,Web,,,allow,
229,2025-12-07T15:00:33.027519,inbound,104.18.20.81,10.20.0.105,443,55772,tcp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,1304,59,,,,,,TLS,Cloudflare,Web,,,allow,
230,2025-12-07T15:00:38.904097,outbound,10.20.0.190,10.20.0.1,43183,53,udp,bc:24:11:cc:c4:d0,bc:24:11:e4:6f:c6,,99,64,,,,,,Unknown,DNS,Network,,,allow,
231,2025-12-07T15:00:38.908485,outbound,10.20.0.1,10.20.0.190,53,43183,udp,bc:24:11:e4:6f:c6,bc:24:11:cc:c4:d0,,162,64,,,,,,Unknown,DNS,Network,,,allow,
232,2025-12-07T15:00:38.912894,outbound,10.20.0.190,10.20.0.1,42652,53,udp,bc:24:11:cc:c4:d0,bc:24:11:e4:6f:c6,,98,64,,,,,,Unknown,DNS,Network,,,allow,
233,2025-12-07T15:00:38.917091,outbound,10.20.0.1,10.20.0.190,53,42652,udp,bc:24:11:e4:6f:c6,bc:24:11:cc:c4:d0,,161,64,,,,,,Unknown,DNS,Network,,,allow,
234,2025-12-07T15:00:38.921834,outbound,10.20.0.190,10.20.0.1,58855,53,udp,bc:24:11:cc:c4:d0,bc:24:11:e4:6f:c6,,98,64,,,,,,Unknown,DNS,Network,,,allow,
